Timestamp,NGTL-Field Receipts,Groundbirch East Receipt,Gordondale Receipt,Total Receipts,Intraprovincial Demand,Empress Border Flow,Mcneil Border Flow,Alberta-BC Border Flow,Willow Valley Interconnect,Total Deliveries,Current Linepack,Linepack 4Hr Roc,Net Storage Flow,Flow Differential,Linepack Target
2026-08-06 20:00:55,14265,254,133,14652,5306,4116,586,1849,56,13568,20057,513,-1067,1084,20659
2026-08-06 20:29:48,14180,253,133,14565,5338,4104,588,1868,56,13606,20073,544,-1067,959,20659
2026-08-06 21:00:55,14275,224,135,14633,5352,4096,592,1881,56,13650,20090,600,-1070,983,20659
2026-08-06 21:30:03,14246,189,115,14549,5355,4092,602,1887,56,13650,20106,659,-1073,899,20659
2026-08-06 22:01:09,14279,173,115,14566,5374,4247,561,1891,56,13774,20119,678,-1077,791,20659
2026-08-06 22:30:07,14266,171,114,14550,5364,4232,557,1895,56,13777,20133,719,-1087,773,20659
2026-08-06 23:00:53,14213,172,115,14508,5309,4210,560,1904,56,13709,20144,711,-1093,799,20659
2026-08-06 23:29:45,14275,175,114,14565,5323,4209,568,1922,56,13754,20149,658,-1096,811,20659
2026-08-07 00:00:49,14258,173,114,14545,5294,4215,665,1927,54,13824,20163,636,-1099,721,20659
2026-08-07 00:29:44,14264,172,114,14550,5330,4232,660,1926,57,13888,20173,596,-1105,661,20659
2026-08-07 01:01:02,14291,172,114,14579,5325,4262,662,1950,57,13872,20182,549,-1063,707,20659
2026-08-07 01:29:43,14267,183,115,14565,5200,4254,655,1945,57,13734,20193,521,-1043,831,20659
2026-08-07 02:00:55,14316,185,114,14616,5184,4267,656,1951,67,13780,20205,515,-1053,836,20659
2026-08-07 02:29:43,14272,186,114,14574,5174,4291,659,1948,56,13761,20215,489,-1056,812,20659
2026-08-07 03:00:52,14248,180,114,14544,5186,4283,664,1950,56,13781,20226,495,-1060,763,20659
2026-08-07 03:29:43,14324,183,114,14621,5195,4273,667,1960,56,13789,20235,515,-1059,832,20659
2026-08-07 04:00:53,14299,183,114,14596,5240,4337,665,1953,56,13889,20245,492,-1060,707,20659
2026-08-07 04:29:45,14326,184,114,14628,5270,4314,666,1961,56,13913,20253,482,-1059,714,20659
2026-08-07 05:00:51,14247,181,114,14542,5286,4331,648,1961,56,13925,20263,486,-1060,618,20659
2026-08-07 05:29:45,14248,182,114,14546,5276,4319,668,1961,69,13942,20269,461,-1063,604,20659
2026-08-07 06:00:52,14209,184,114,14508,5262,4317,664,1962,55,13922,20272,407,-1065,586,20659
2026-08-07 06:29:46,14187,185,114,14486,5261,4320,657,1963,68,13921,20275,362,-1064,566,20659
2026-08-07 07:00:53,14219,182,114,14515,5317,4319,656,1966,55,13964,20278,309,-1064,551,20659
2026-08-07 07:29:46,14175,183,114,14472,5267,4314,649,1965,57,13902,20277,250,-1059,571,20659
2026-08-07 08:00:57,14220,186,114,14520,5120,4308,644,281,56,12068,20275,177,-1057,2452,20659
2026-08-07 08:29:44,14196,185,114,14495,5230,4259,644,1832,56,13672,20293,239,-1052,824,20659
2026-08-07 09:00:48,14090,183,114,14389,5225,4270,642,1586,55,13417,20296,198,-1049,973,20659
2026-08-07 09:29:46,13654,167,96,13917,5146,4241,637,1609,88,13591,20301,188,-1302,326,20659
2026-08-07 10:00:48,13715,168,93,13976,5168,4190,635,1315,87,13370,20294,129,-1329,606,20659
2026-08-07 10:29:43,13546,167,93,13806,5136,4203,628,1503,58,13432,20288,76,-1317,374,20659
2026-08-07 11:00:51,13651,168,93,13908,5188,4201,625,1524,57,13404,20276,-9,-1333,504,20659
2026-08-07 11:29:42,13707,169,93,13969,5192,4200,626,1935,56,13841,20264,-73,-1336,128,20659
2026-08-07 12:00:53,13786,167,92,14046,5193,4206,624,1881,58,13818,20269,-30,-1333,228,20659
2026-08-07 12:29:43,13732,171,92,13995,5156,4172,629,1829,56,13704,20258,-209,-1333,292,20659
2026-08-07 13:00:53,13813,169,93,14075,5172,4187,616,2190,55,14104,20248,-288,-1332,-29,20659
2026-08-07 13:29:44,13831,168,93,14092,5142,4191,611,1992,57,13868,20241,-359,-1338,224,20659
2026-08-07 14:00:51,13921,170,39,14184,5160,4194,612,1859,57,13738,20246,-287,-1328,445,20659
2026-08-07 14:29:44,13795,169,13,13977,5145,4187,612,1870,57,13735,20247,-244,-1330,242,20659
2026-08-07 15:00:53,13859,172,13,14044,5161,4181,615,1885,51,13766,20235,-244,-1330,278,20659
2026-08-07 15:29:44,13893,164,13,14070,5222,4218,617,1875,57,13838,20227,-224,-1329,232,20659
2026-08-07 16:01:01,13875,172,13,14059,5234,4182,607,1875,60,13809,20231,-231,-1309,250,20659
2026-08-07 16:29:43,13995,170,13,14177,5208,4112,611,1871,56,13674,20232,-160,-1291,504,20659
2026-08-07 17:01:09,14061,179,13,14276,5162,4231,611,1866,56,13746,20235,-78,-1290,530,20659
2026-08-07 17:29:44,14007,175,13,14194,5216,4136,608,1865,52,13740,20247,39,-1323,454,20659
2026-08-07 18:00:52,13986,174,13,14173,5245,4140,613,2152,56,14055,20257,63,-1322,118,20659
2026-08-07 18:29:45,13598,175,13,13786,5257,4184,614,2051,57,14072,20257,59,-1324,-286,20659
2026-08-07 19:00:56,13460,175,13,13647,5276,4224,623,2045,58,14144,20251,97,-1336,-496,20659
2026-08-07 19:29:45,13732,179,13,13924,5276,4236,642,2044,53,14172,20243,96,-1338,-249,20659
2026-08-07 20:01:00,13765,174,13,13955,5284,4212,651,2035,55,14126,20237,39,-1340,-170,20659
2026-08-07 20:29:45,13762,178,13,13953,5319,4318,654,2066,57,14296,20230,-11,-1342,-344,20659
2026-08-07 21:00:53,13825,177,12,14015,5304,4307,687,2066,73,14349,20221,-84,-1347,-334,20659
2026-08-07 21:29:58,13860,180,49,14090,5312,4319,693,2093,74,14365,20218,-178,-1347,-275,20659
2026-08-07 22:01:16,13912,181,49,14143,5300,4298,699,2118,75,14356,20216,-244,-1330,-213,20659
2026-08-07 22:30:00,13958,192,104,14255,5298,4315,715,2158,76,14439,20208,-297,-1328,-184,20659
2026-08-07 23:00:48,14012,191,111,14315,5262,4353,722,2162,73,14462,20201,-302,-1324,-147,20659
2026-08-07 23:29:43,13963,189,118,14270,5311,4352,722,2158,74,14499,20194,-294,-1324,-229,20659
2026-08-08 00:00:53,14020,189,118,14328,5266,4346,726,2156,76,14427,20186,-307,-1319,-99,20659
2026-08-08 00:29:43,13916,192,118,14226,5272,4193,702,2175,77,14286,20182,-289,-1317,-61,20659
2026-08-08 01:00:47,14209,190,118,14517,5270,4141,692,2182,77,14235,20181,-239,-1316,282,20659
2026-08-08 01:29:45,14228,188,117,14537,5280,4352,706,2180,75,14472,20169,-291,-1324,65,20659
2026-08-08 02:00:47,14098,192,118,14409,5219,4399,708,2185,76,14480,20163,-318,-1330,-71,20659
2026-08-08 02:29:43,14191,191,118,14501,5254,4458,712,2191,61,14575,20158,-295,-1331,-74,20659
2026-08-08 03:00:48,14063,194,118,14376,5241,4444,713,2185,72,14537,20157,-262,-1326,-162,20659
2026-08-08 03:29:44,13917,196,119,14232,5255,4426,714,2187,78,14554,20147,-283,-1329,-321,20659
2026-08-08 04:00:51,13901,194,118,14213,5245,4414,706,2187,80,14533,20137,-293,-1334,-320,20659
2026-08-08 04:29:43,13917,197,119,14233,5226,4396,708,2187,78,14495,20130,-308,-1344,-262,20659
2026-08-08 05:00:47,13940,188,119,14246,5218,4380,709,2206,79,14504,20122,-356,-1348,-258,20659
2026-08-08 05:29:43,13929,191,118,14239,5239,4334,713,2200,80,14476,20115,-326,-1348,-237,20659
2026-08-08 06:00:51,14041,188,119,14348,5248,4303,714,2202,78,14439,20109,-327,-1338,-90,20659
2026-08-08 06:29:46,14182,189,118,14489,5246,4272,712,2203,81,14414,20104,-327,-1341,75,20659
2026-08-08 07:00:53,14230,186,118,14534,5232,4247,713,2196,93,14408,20101,-335,-1340,127,20659
2026-08-08 07:29:45,14384,186,118,14688,5262,4212,710,2151,79,14322,20098,-293,-1362,367,20659
2026-08-08 08:00:56,14387,184,117,14689,5247,4164,709,1950,69,14076,20107,-184,-1373,613,20659
2026-08-08 08:29:43,14330,186,118,14633,5261,4134,691,1982,80,14094,20112,-108,-1382,540,20659
2026-08-08 09:00:47,14349,186,118,14653,5234,4115,677,1738,80,13807,20118,-20,-1443,846,20659
2026-08-08 09:29:43,14055,188,118,14361,5108,4091,674,1591,86,13434,20126,68,-1330,927,20659
2026-08-08 10:00:50,13987,188,118,14293,5150,4064,662,1744,93,13603,20137,169,-1325,690,20659
2026-08-08 10:29:43,13992,185,117,14295,5174,4038,659,1968,93,13674,20141,225,-1200,621,20659
2026-08-08 11:00:51,13998,190,118,14303,5172,4021,655,1990,94,13673,20143,251,-1214,630,20659
2026-08-08 11:29:43,14014,184,119,14316,5191,4101,645,2021,89,13806,20143,270,-1213,510,20659
2026-08-08 12:00:55,14031,186,118,14333,5158,4153,640,1534,92,13332,20146,236,-1198,1001,20659
2026-08-08 12:29:44,14070,189,118,14376,5163,4134,640,1532,92,13268,20158,274,-1161,1108,20659
2026-08-08 13:00:51,14092,188,118,14397,5175,4140,636,1679,92,13396,20168,299,-1118,1001,20659
2026-08-08 13:29:43,14164,185,118,14467,5199,4177,628,2046,92,13813,20186,361,-1127,654,20659
2026-08-08 14:00:47,14120,188,118,14426,5191,4184,621,2006,91,13713,20200,382,-1099,712,20659
2026-08-08 14:29:42,14134,186,118,14438,5224,4161,620,1864,82,13583,20198,341,-1036,855,20659
2026-08-08 15:00:56,14081,185,118,14384,5228,4147,616,1874,82,13631,20192,295,-1066,754,20659
2026-08-08 15:29:43,14194,188,118,14500,5223,4158,615,1882,66,13544,20202,352,-1034,956,20659
2026-08-08 16:00:57,14123,160,98,14381,5236,4172,614,1885,90,13630,20224,466,-1038,750,20659
2026-08-08 16:29:43,14184,155,99,14438,5256,4176,614,1913,77,13668,20236,467,-1038,770,20659
2026-08-08 17:01:12,13851,158,98,14108,5215,4187,626,902,85,12660,20235,401,-1037,1448,20659
2026-08-08 17:29:45,13830,158,98,14085,5269,4192,624,2143,92,13980,20251,386,-1039,104,20659
2026-08-08 18:00:48,13873,157,98,14130,5291,4215,622,2181,87,14028,20255,329,-1040,102,20659
2026-08-08 18:29:46,13844,162,98,14103,5274,4216,624,2168,86,14028,20254,332,-1041,76,20659
2026-08-08 19:00:51,13642,161,80,13880,5277,4225,627,2145,85,14008,20253,366,-1039,-127,20659
2026-08-08 19:29:52,13502,160,80,13742,5280,4220,639,2167,106,14058,20251,295,-1043,-316,20659
2026-08-08 20:00:49,13717,155,80,13954,5259,4223,644,2148,93,14016,20249,153,-1044,-61,20659
2026-08-08 20:29:51,13756,156,80,13992,5216,4216,648,2106,93,13943,20243,44,-1047,50,20659
2026-08-08 21:00:53,13762,161,80,14001,5197,4224,649,2103,93,13915,20236,3,-1047,86,20659
2026-08-08 21:29:51,13740,158,80,13977,5258,4233,655,2072,93,13990,20237,-83,-1049,-12,20659
2026-08-08 22:00:56,13806,117,80,14003,5222,4244,659,2171,94,14017,20232,-137,-1050,-15,20659
2026-08-08 22:29:44,13827,118,80,14025,5270,4250,666,2187,94,14126,20228,-156,-1049,-100,20659
2026-08-08 23:00:47,13874,92,80,14046,5211,4248,665,2183,94,14073,20222,-189,-1049,-26,20659
2026-08-08 23:29:50,13906,89,80,14075,5275,4256,670,2182,87,14115,20214,-221,-1042,-40,20659
2026-08-09 00:00:50,13944,95,80,14118,5259,4258,674,2162,84,14123,20209,-240,-1048,-5,20659
2026-08-09 00:29:43,13892,99,80,14071,5239,4268,674,2186,86,14122,20204,-237,-1054,-50,20659
2026-08-09 01:00:50,13942,93,80,14115,5218,4278,675,2188,87,14130,20197,-230,-1059,-15,20659
2026-08-09 01:29:42,13993,93,80,14165,5172,4285,677,2162,90,14068,20195,-251,-1054,98,20659
2026-08-09 02:00:50,14013,93,80,14185,5223,4290,683,2061,86,13997,20196,-220,-1056,188,20659
2026-08-09 02:29:43,13994,92,80,14166,5220,4288,684,2052,86,13996,20196,-192,-1051,170,20659
2026-08-09 03:00:47,14048,92,80,14220,5195,4300,676,2042,87,13992,20200,-129,-1050,229,20659
2026-08-09 03:29:43,14056,96,80,14232,5216,4321,680,2107,86,14070,20198,-97,-1049,162,20659
2026-08-09 04:00:50,14076,92,80,14249,5222,4316,680,2104,87,14076,20198,-64,-1051,172,20659
2026-08-09 04:29:42,14088,94,64,14246,5218,4302,675,2089,87,14041,20201,-19,-1058,205,20659
2026-08-09 05:01:01,14116,92,63,14271,5218,4222,668,2095,87,13972,20205,44,-1056,300,20659
2026-08-09 05:29:42,14162,93,64,14318,5237,4233,671,2090,87,13994,20210,86,-1055,325,20659
2026-08-09 06:01:08,14131,127,64,14328,5226,4255,670,1941,80,13882,20219,141,-1059,447,20659
2026-08-09 06:29:46,14099,82,64,14245,5228,4309,665,1813,85,13783,20218,134,-1053,462,20659
2026-08-09 07:00:52,14064,76,63,14214,5241,4278,722,1785,87,13801,20210,56,-1049,413,20659
2026-08-09 07:29:46,14075,82,64,14221,5246,4352,723,1776,88,13854,20211,75,-1043,367,20659
2026-08-09 08:00:48,14091,106,63,14256,5153,4395,724,687,90,12702,20227,174,-1041,1554,20659
2026-08-09 08:29:43,14186,112,63,14362,5183,4413,716,1030,87,13126,20239,233,-1067,1236,20659
2026-08-09 09:00:47,14102,99,61,14260,5159,4381,727,1155,86,13213,20259,328,-1084,1047,20659
2026-08-09 09:29:45,13831,77,65,13973,5193,4248,735,1885,76,13962,20262,315,-1221,11,20659
2026-08-09 10:00:50,14119,124,64,14311,5173,4100,724,1770,84,13807,20234,91,-1341,504,20659
2026-08-09 10:29:43,14048,132,64,14244,5187,3695,667,2188,86,13830,20231,78,-1382,413,20659
2026-08-09 11:00:49,14015,134,64,14213,5210,3630,628,2307,88,13790,20234,145,-1319,423,20659
2026-08-09 11:29:44,14077,132,64,14272,5209,3854,616,2312,88,14124,20236,155,-1446,148,20659
2026-08-09 12:00:52,14178,133,62,14372,5181,4291,637,2219,86,14460,20235,46,-1446,-88,20659
2026-08-09 12:29:43,14194,153,64,14410,5150,4187,692,2119,86,14270,20216,-137,-1419,141,20659
2026-08-09 13:00:54,14258,150,63,14473,5158,4260,700,2080,84,14325,20201,-349,-1417,148,20659
2026-08-09 13:29:44,13821,152,64,14037,5185,4262,700,2093,85,14337,20191,-427,-1393,-300,20659
2026-08-09 14:00:54,13852,157,65,14073,5188,4258,694,2046,89,14274,20183,-307,-1411,-201,20659
2026-08-09 14:29:42,13914,154,65,14133,5224,4230,700,2034,85,14243,20172,-356,-1349,-110,20659
2026-08-09 15:00:54,13923,152,65,14139,5237,4225,692,2041,85,14252,20160,-445,-1333,-113,20659
2026-08-09 15:29:43,13782,154,64,14000,5212,4154,694,2098,86,14118,20156,-484,-1258,-117,20659
2026-08-09 16:00:53,13895,154,78,14127,5122,4166,691,1041,86,12737,20156,-475,-1254,1390,20659
2026-08-09 16:29:42,14031,149,80,14259,5301,4185,694,2247,87,14379,20152,-386,-1250,-120,20659
2026-08-09 17:00:55,14027,151,79,14257,5387,4195,686,2218,85,14275,20136,-388,-1150,-18,20659
2026-08-09 17:29:45,13919,151,80,14150,5303,4215,668,2172,86,14282,20138,-320,-1225,-132,20659
2026-08-09 18:00:48,13916,157,78,14150,5259,4212,676,2136,86,14237,20130,-316,-1242,-87,20659
2026-08-09 18:29:46,13933,151,79,14163,5275,4208,680,2128,85,14243,20123,-290,-1243,-80,20659
2026-08-09 19:00:50,13974,156,78,14209,5230,4210,681,2120,85,14198,20116,-260,-1241,11,20659
2026-08-09 19:29:50,13888,155,78,14121,5222,4210,678,2117,86,14168,20111,-270,-1241,-47,20659
2026-08-09 20:00:55,13837,151,80,14068,5265,4216,689,2163,85,14293,20106,-300,-1246,-225,20659
2026-08-09 20:30:02,13759,156,78,13993,5275,4218,684,2171,96,14321,20101,-305,-1245,-329,20659
2026-08-09 21:00:48,13995,154,74,14223,5321,4233,691,2169,84,14333,20096,-242,-1246,-110,20659
2026-08-09 21:29:54,14040,152,74,14266,5234,4231,697,2234,80,14331,20092,-270,-1237,-65,20659
2026-08-09 22:00:52,14101,154,74,14328,5188,4228,700,2208,84,14294,20089,-247,-1238,34,20659
2026-08-09 22:29:42,14136,156,74,14366,5296,4236,702,2211,85,14410,20087,-217,-1238,-44,20659
2026-08-09 23:00:48,14177,155,74,14408,5267,4240,705,2208,83,14378,20085,-189,-1241,30,20659
2026-08-09 23:29:43,14228,156,73,14457,5280,4246,708,2168,87,14378,20082,-171,-1240,79,20659
2026-08-10 00:00:50,14149,158,74,14379,5266,4278,710,2175,89,14322,20079,-160,-1151,58,20659
2026-08-10 00:29:43,14094,159,73,14326,5310,4276,710,2163,85,14412,20076,-153,-1237,-86,20659
2026-08-10 01:00:50,14117,157,73,14348,5304,4275,713,2129,86,14379,20086,-62,-1238,-31,20659
2026-08-10 01:29:42,14231,156,75,14462,5278,4278,713,2124,88,14371,20071,-128,-1240,90,20659
2026-08-10 02:00:49,14328,154,73,14556,5269,4283,708,2123,86,14333,20066,-137,-1235,224,20659
2026-08-10 02:29:43,14331,155,73,14559,5269,4283,709,2117,85,14335,20067,-123,-1238,224,20659
2026-08-10 03:00:48,14293,157,73,14523,5266,4290,709,2089,87,14294,20067,-107,-1235,228,20659
2026-08-10 03:29:42,14339,156,73,14568,5263,4294,709,2070,88,14293,20068,-84,-1239,275,20659
2026-08-10 04:00:47,14277,158,73,14508,5228,4305,707,2074,86,14266,20070,-53,-1241,242,20659
2026-08-10 04:29:48,14182,156,74,14412,5231,4330,710,2079,85,14313,20070,-33,-1242,99,20659
2026-08-10 05:00:54,14150,168,74,14393,5250,4330,707,2081,86,14337,20068,-106,-1239,56,20659
2026-08-10 05:29:43,14181,167,74,14422,5199,4326,697,2085,86,14278,20066,-31,-1240,143,20659
2026-08-10 06:00:53,14054,168,74,14296,5205,4331,703,2088,86,14304,20065,-9,-1241,-8,20659
2026-08-10 06:29:45,13989,170,74,14233,5211,4326,700,2121,114,14370,20062,-27,-1259,-137,20659
2026-08-10 07:00:54,13971,168,74,14213,5249,4337,658,2108,102,14331,20055,-72,-1258,-117,20659
2026-08-10 07:29:45,14069,170,73,14312,5221,4342,656,2083,103,14304,20046,-136,-1278,8,20659
2026-08-10 08:00:46,14160,173,74,14408,5231,4346,651,2078,104,14354,20037,-202,-1348,54,20659
2026-08-10 08:29:42,13865,172,75,14108,5250,4341,647,2094,101,14397,20022,-288,-1349,-289,20659
2026-08-10 09:00:47,13864,170,72,14106,5254,4338,652,2075,103,14377,20017,-309,-1348,-271,20659
2026-08-10 09:29:45,13653,0,172,13825,5195,4331,663,2067,73,14064,20008,-346,-1101,-239,20659
2026-08-10 10:00:49,13509,0,173,13682,5226,4194,656,2064,70,13972,20001,-384,-1106,-290,20659
2026-08-10 10:29:45,13206,0,192,13398,5189,4166,660,2049,68,13798,19992,-423,-1048,-400,20659
2026-08-10 11:00:52,13024,0,193,13217,5156,4187,690,1924,69,13700,19972,-498,-1053,-483,20659
2026-08-10 11:29:41,13172,0,193,13365,5150,4142,682,1897,67,13625,19964,-486,-1060,-260,20659
2026-08-10 12:00:56,13382,0,195,13576,5170,4143,688,1906,69,13654,19981,-333,-1061,-78,20659
2026-08-10 12:29:42,13574,0,175,13749,5206,4148,687,1887,72,13668,19983,-238,-1059,81,20659
2026-08-10 13:00:52,13480,0,176,13655,5212,4153,688,1880,68,13664,19978,-229,-1056,-9,20659
2026-08-10 13:29:43,13560,0,193,13752,5161,4149,678,1884,70,13616,19979,-176,-1039,136,20659
2026-08-10 14:00:53,13385,0,193,13578,5147,4175,665,1897,72,13599,19975,-154,-1042,-21,20659
2026-08-10 14:29:43,13479,0,194,13673,5235,4191,654,1891,71,13729,19965,-160,-1073,-56,20659
2026-08-10 15:00:52,13478,0,195,13673,5263,4174,677,1888,71,13668,19953,-116,-1023,6,20659
2026-08-10 15:29:45,13527,0,196,13723,5230,4208,676,1890,71,13701,19948,-102,-1003,22,20659
2026-08-10 16:00:47,13732,0,42,13813,5228,4206,672,1876,72,13670,19949,-191,-1001,144,20659
2026-08-10 16:29:44,13603,0,38,13641,5280,4199,672,1787,72,13650,19952,-184,-1002,-8,20659
2026-08-10 17:00:59,13582,225,38,13845,5208,4218,670,1196,72,12966,19947,-190,-992,879,20659
2026-08-10 17:29:47,13766,220,56,14043,5178,4212,670,122,74,11870,19950,-170,-977,2173,20659
2026-08-10 18:00:50,13757,221,56,14032,5119,4212,672,70,72,11746,19988,76,-976,2287,20659
2026-08-10 18:29:51,13726,219,68,14013,5180,4201,676,1184,72,12892,20029,384,-974,1121,20659
2026-08-10 19:00:54,13762,220,68,14049,5212,4228,682,1168,71,12955,20058,629,-977,1094,20659
2026-08-10 19:29:43,13797,216,68,14080,5201,4216,684,1158,72,12931,20082,809,-981,1148,20659
2026-08-10 20:00:57,13843,225,68,14138,5157,4225,691,1183,72,12919,20112,978,-980,1219,20659
2026-08-10 20:29:48,13864,234,68,14166,5153,4230,695,1214,72,12970,20146,1166,-981,1196,20659
2026-08-10 21:00:52,13817,237,68,14120,5239,4236,695,1946,89,13810,20172,1353,-977,310,20659
2026-08-10 21:29:57,13873,233,68,14210,5419,4238,696,2067,90,14026,20180,1376,-856,184,20659
2026-08-10 22:00:55,13892,233,68,14227,5234,4243,699,2250,91,14029,20191,1226,-863,198,20659
2026-08-10 22:29:44,13923,232,68,14257,5239,4248,700,2254,87,14046,20201,1033,-860,211,20659
2026-08-10 23:00:47,13966,234,68,14306,5250,4251,700,2382,91,14196,20203,875,-859,110,20659
2026-08-10 23:29:42,14035,233,68,14372,5260,4249,704,2404,90,14224,20208,751,-859,148,20659
2026-08-11 00:00:48,13987,256,68,14311,5272,4228,707,2378,90,14263,20209,584,-951,48,20659
2026-08-11 00:29:43,14036,256,30,14323,5278,4236,714,2382,90,14282,20211,390,-953,42,20659
2026-08-11 01:00:47,14078,256,30,14364,5264,4258,707,2385,90,14294,20215,256,-955,70,20659
2026-08-11 01:29:45,13963,252,21,14236,5252,4231,707,2396,90,14267,20214,206,-960,-31,20659
2026-08-11 02:00:48,13978,255,17,14250,5261,4219,716,2390,90,14245,20218,159,-954,5,20659
2026-08-11 02:29:42,14102,254,17,14373,5232,4228,716,2417,90,14263,20219,108,-945,109,20659
2026-08-11 03:00:47,13951,255,16,14222,5248,4225,720,2430,90,14303,20224,127,-948,-81,20659
2026-08-11 03:29:42,13940,256,16,14212,5230,4226,715,2425,90,14266,20225,102,-947,-54,20659
2026-08-11 04:00:48,13901,255,15,14171,5251,4205,728,2425,89,14288,20225,94,-949,-117,20659
2026-08-11 04:29:45,13992,252,14,14259,5242,4206,731,2425,90,14285,20226,90,-948,-26,20659
2026-08-11 05:00:46,13947,256,14,14215,5227,4207,730,2442,90,14313,20229,85,-978,-98,20659
2026-08-11 05:29:41,13960,256,14,14229,5243,4203,728,2430,81,14289,20228,83,-975,-60,20659
2026-08-11 06:00:52,13983,253,13,14250,5277,4196,726,2429,79,14264,20230,72,-933,-14,20659
2026-08-11 06:29:44,13946,254,13,14213,5265,4185,731,2429,81,14264,20228,54,-930,-51,20659
2026-08-11 07:00:55,14028,252,12,14293,5343,4081,757,2437,64,14003,20226,10,-921,290,20659
2026-08-11 07:29:47,13960,259,12,14231,5320,4176,743,2433,80,14297,20222,-18,-917,-66,20659
2026-08-11 08:00:48,13947,252,12,14212,5310,4309,734,2443,78,14423,20216,-54,-914,-212,20659
2026-08-11 08:29:46,13814,255,96,14166,5335,4268,734,2434,79,14398,20216,-62,-912,-233,20659
2026-08-11 09:00:49,13613,364,98,14003,5284,4239,733,2417,80,14331,20203,-152,-921,-328,20659
2026-08-11 09:29:45,13642,0,98,13740,5193,4232,733,2410,123,14310,20188,-239,-941,-570,20659
2026-08-11 10:00:48,13711,0,192,13904,5257,4186,730,2394,135,14300,20164,-397,-946,-396,20659
2026-08-11 10:29:43,13521,0,237,13758,5253,4159,732,2351,158,14126,20148,-483,-845,-368,20659
2026-08-11 11:00:55,13649,0,204,13850,5258,4142,732,2202,136,13954,20135,-546,-864,-104,20659
2026-08-11 11:29:58,13614,0,167,13796,5262,4143,728,2094,135,13912,20129,-558,-870,-117,20659
2026-08-11 12:00:54,13607,0,184,13791,5268,4129,727,1962,136,13769,20110,-636,-877,22,20659
2026-08-11 12:29:44,13548,0,184,13732,5282,4117,728,2067,120,13868,20101,-689,-878,-137,20659
2026-08-11 13:00:49,13594,0,184,13778,5317,4172,726,2065,111,13937,20095,-651,-877,-159,20659
2026-08-11 13:29:44,13573,0,185,13758,5262,2206,725,2087,112,11934,20097,-545,-881,1825,20659
2026-08-11 14:00:51,13688,0,186,13874,5296,4098,725,2080,114,13851,20076,-523,-892,23,20659
2026-08-11 14:29:43,13725,0,185,13910,5276,4142,725,2094,111,13850,20074,-445,-891,60,20659
2026-08-11 15:00:49,13602,0,184,13786,5349,4165,728,2102,113,13891,20069,-396,-891,-105,20659
2026-08-11 15:29:43,13636,0,185,13821,5251,4158,724,2108,113,13908,20059,-418,-889,-88,20659
2026-08-11 16:00:47,13705,294,145,14145,5239,4160,722,2126,118,13901,20059,-303,-888,244,20659
2026-08-11 16:29:43,13702,295,0,13997,5231,4158,724,2157,115,13902,20074,-161,-881,95,20659
2026-08-11 17:00:45,13804,241,0,14045,5252,4205,722,2176,112,13955,20072,-140,-839,91,20659
2026-08-11 17:29:42,13968,243,0,14210,5244,4192,723,2175,113,13937,20079,-110,-828,273,20659
2026-08-11 18:00:52,13956,262,0,14217,5281,4201,725,2184,112,14000,20091,86,-840,217,20659
2026-08-11 18:29:51,13907,262,0,14169,5257,4209,721,2174,112,13983,20083,57,-840,186,20659
2026-08-11 19:00:57,13889,268,0,14157,5268,4222,717,2174,114,13993,20082,76,-842,163,20659
2026-08-11 19:29:44,13869,266,0,14136,5260,4230,716,2178,117,13997,20085,158,-838,138,20659
2026-08-11 20:00:51,13941,267,0,14208,5258,4292,716,2205,115,14082,20090,183,-840,125,20659
2026-08-11 20:29:46,13882,265,0,14147,5258,4296,719,2226,113,14122,20097,138,-840,25,20659
2026-08-11 21:00:51,13844,263,0,14107,5320,4290,722,2213,112,14174,20103,190,-835,-68,20659
2026-08-11 21:30:07,13961,262,0,14224,5321,4316,724,2227,111,14202,20107,167,-838,22,20659
2026-08-11 22:00:48,13986,262,0,14248,5262,4302,730,2228,112,14164,20106,95,-839,84,20659
2026-08-11 22:29:44,14028,262,0,14290,5302,4308,728,2231,114,14182,20106,136,-840,107,20659
2026-08-11 23:00:45,14061,262,0,14323,5313,4307,737,2236,110,14207,20108,158,-844,116,20659
2026-08-11 23:29:43,14068,261,0,14329,5302,4305,729,2237,105,14185,20115,181,-841,144,20659
2026-08-12 00:00:48,14044,262,0,14308,5275,4313,720,2241,118,14211,20112,134,-844,97,20659
2026-08-12 00:29:50,14079,264,0,14343,5339,4311,719,2243,112,14221,20117,119,-844,123,20659
2026-08-12 01:00:48,14068,297,0,14364,5248,4292,722,2245,110,14173,20124,124,-840,191,20659
2026-08-12 01:29:44,14066,298,0,14363,5312,4294,723,2243,114,14202,20127,119,-839,161,20659
2026-08-12 02:00:50,13956,416,0,14370,5303,4298,729,2246,111,14210,20131,146,-841,160,20659
2026-08-12 02:29:43,13970,407,0,14376,5266,4306,731,2239,113,14182,20134,168,-842,194,20659
2026-08-12 03:00:47,14000,404,0,14401,5323,4328,730,2239,114,14229,20143,211,-832,173,20659
2026-08-12 03:29:44,13944,411,0,14355,5328,4338,727,2243,111,14262,20149,201,-834,93,20659
2026-08-12 04:00:52,13913,405,0,14322,5290,4346,724,2245,114,14231,20154,251,-835,92,20659
2026-08-12 04:29:43,13937,403,0,14340,5320,4344,728,2246,114,14246,20157,242,-838,95,20659
